Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Age,Education_Group,Total_Children,Total_Campaign_Accepted,Customer_Tenure_Days,Total_Purchases,Total_Spending,Spending_Per_Purchase
Partnered,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,54,Undergraduate,1,0,161,22,909,39.52173913043478
Single,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,1,70,Graduate,0,4,617,22,1676,72.8695652173913
Single,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,83,Postgraduate,0,1,271,26,1735,64.25925925925925
Single,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,67,Graduate,2,0,537,30,1191,38.41935483870968
Partnered,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,49,Postgraduate,1,0,297,5,24,4.0
Partnered,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,57,Postgraduate,1,2,583,20,1182,56.285714285714285
Partnered,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,56,Graduate,0,0,371,14,1280,85.33333333333333
Single,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,1,69,Graduate,0,0,593,19,1336,66.8
Partnered,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,61,Postgraduate,2,0,377,24,749,29.96
Partnered,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,52,Postgraduate,2,0,221,7,91,11.375
Partnered,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,79,Postgraduate,1,0,274,15,414,25.875
Partnered,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,44,Postgraduate,1,0,173,9,44,4.4
Partnered,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,58,Postgraduate,2,0,89,8,63,7.0
Partnered,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,75,Graduate,1,0,447,23,901,37.541666666666664
Partnered,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,51,Undergraduate,2,0,661,6,38,5.428571428571429
Single,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,1,70,Postgraduate,1,0,476,20,455,21.666666666666668
Widow,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,1,77,Postgraduate,1,0,587,24,775,31.0
Partnered,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,67,Postgraduate,1,0,98,4,15,3.0
Partnered,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,53,Graduate,1,0,302,6,38,5.428571428571429
Partnered,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,42,Postgraduate,0,3,143,22,1512,65.73913043478261
Partnered,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,76,Graduate,1,0,531,5,43,7.166666666666667
Single,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,49,Graduate,1,0,691,5,42,7.0
Partnered,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,42,Graduate,0,0,65,23,1089,45.375
Partnered,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,50,Postgraduate,1,0,653,9,162,16.2
Widow,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,75,Graduate,0,0,508,19,1272,63.6
Partnered,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,1,44,Graduate,0,0,604,20,1173,55.857142857142854
Partnered,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,52,Postgraduate,1,0,9,22,816,35.47826086956522
Single,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,58,Graduate,2,0,455,9,74,7.4
Partnered,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,72,Graduate,1,0,502,9,134,13.4
Single,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,86,Postgraduate,0,0,356,9,157,15.7
Partnered,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,50,Graduate,1,0,284,18,561,29.526315789473685
Single,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,75,Graduate,0,0,48,19,1336,66.8
Partnered,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,1,50,Postgraduate,0,0,685,23,2092,87.16666666666667
Single,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,62,Postgraduate,0,0,218,16,463,27.235294117647058
Widow,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,76,Postgraduate,0,0,57,17,1130,62.77777777777778
Partnered,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,50,Graduate,1,0,163,5,20,3.3333333333333335
Single,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,0,70,Graduate,1,1,615,18,377,19.842105263157894
Single,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,1,36,Graduate,0,1,432,28,1544,53.241379310344826
Widow,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,76,Postgraduate,2,0,53,10,138,12.545454545454545
Partnered,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,61,Postgraduate,1,0,361,26,1012,37.48148148148148
Widow,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,1,64,Postgraduate,0,3,355,15,1766,110.375
Partnered,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,48,Graduate,2,0,12,9,45,4.5
Single,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,1,74,Graduate,2,0,419,10,161,14.636363636363637
Divorced,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,60,Graduate,1,0,175,8,144,16.0
Partnered,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,79,Graduate,0,0,309,26,1734,64.22222222222223
Partnered,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,54,Graduate,1,0,250,22,823,35.78260869565217
Partnered,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,63,Graduate,1,0,121,28,1138,39.241379310344826
Widow,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,1,77,Graduate,0,1,487,21,1429,64.95454545454545
Partnered,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,48,Postgraduate,0,2,157,21,1371,62.31818181818182
Divorced,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,0,60,Graduate,1,1,500,16,982,57.76470588235294
Single,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,0,43,Graduate,1,1,96,5,44,7.333333333333333
Partnered,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,1,55,Graduate,2,0,544,17,318,17.666666666666668
Partnered,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,51,Graduate,1,0,448,16,434,25.529411764705884
Partnered,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,55,Undergraduate,2,0,234,12,198,15.23076923076923
Partnered,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,57,Graduate,1,0,267,25,359,13.807692307692308
Partnered,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,63,Undergraduate,0,0,696,18,576,30.31578947368421
Single,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,58,Postgraduate,2,0,282,11,88,7.333333333333333
Partnered,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,1,47,Graduate,1,0,80,6,63,9.0
Single,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,42,Postgraduate,1,1,571,4,27,5.4
Partnered,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,42,Graduate,1,0,487,11,193,16.083333333333332
Divorced,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,1,52,Postgraduate,1,0,649,9,101,10.1
Partnered,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,75,Graduate,0,2,137,21,2211,100.5
Partnered,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,64,Postgraduate,1,0,384,8,140,15.555555555555555
Single,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,51,Graduate,2,0,502,22,415,18.043478260869566
Partnered,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,69,Graduate,1,0,552,4,22,4.4
Partnered,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,48,Graduate,2,0,508,16,263,15.470588235294118
Partnered,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,35,Graduate,0,0,372,12,393,30.23076923076923
Partnered,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,40,Graduate,1,0,251,10,147,13.363636363636363
Partnered,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,70,Graduate,1,0,77,16,443,26.058823529411764
Divorced,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,1,63,Postgraduate,0,1,195,19,1958,97.9
Partnered,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,55,Postgraduate,1,0,458,10,174,15.818181818181818
Single,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,1,79,Postgraduate,0,1,255,27,2217,79.17857142857143
Single,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,68,Graduate,1,2,87,16,1691,99.47058823529412
Partnered,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,66,Graduate,2,0,438,6,25,3.5714285714285716
Partnered,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,1,46,Undergraduate,0,3,37,21,809,36.77272727272727
Partnered,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,1,51,Graduate,0,1,669,16,895,52.64705882352941
Partnered,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,51,Postgraduate,1,0,551,18,484,25.473684210526315
Partnered,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,0,53,Postgraduate,1,1,529,18,413,21.736842105263158
Single,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,46,Undergraduate,1,0,178,12,331,25.46153846153846
Single,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,56,Graduate,1,0,478,5,25,4.166666666666667
Divorced,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,59,Postgraduate,1,0,187,4,13,2.6
Partnered,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,1,56,Graduate,1,0,661,10,115,10.454545454545455
Single,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,60,Graduate,0,0,17,4,16,3.2
Single,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,54,Postgraduate,2,0,284,9,92,9.2
Partnered,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,49,Graduate,1,0,234,7,52,6.5
Partnered,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,56,Graduate,1,0,580,23,1464,61.0
Divorced,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,0,62,Graduate,1,1,501,17,441,24.5
Divorced,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,67,Postgraduate,1,0,285,12,283,21.76923076923077
Partnered,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,60,Postgraduate,1,0,119,23,747,31.125
Divorced,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,68,Graduate,0,0,405,17,1870,103.88888888888889
Single,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,40,Graduate,1,0,500,11,165,13.75
Partnered,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,1,49,Graduate,0,3,327,24,1941,77.64
Partnered,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,45,Undergraduate,0,0,518,27,839,29.964285714285715
Single,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,1,68,Graduate,0,0,691,25,1655,63.65384615384615
Partnered,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,51,Undergraduate,2,0,457,4,23,4.6
Partnered,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,1,43,Graduate,0,0,485,6,66,9.428571428571429
Partnered,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,59,Graduate,2,0,440,8,37,4.111111111111111
Divorced,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,75,Graduate,2,0,91,6,21,3.0
Partnered,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,54,Graduate,3,0,642,4,22,4.4
Partnered,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,48,Graduate,1,0,137,9,78,7.8
Partnered,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,44,Postgraduate,1,0,450,6,79,11.285714285714286
Partnered,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,70,Graduate,2,0,159,17,265,14.722222222222221
Partnered,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,74,Postgraduate,1,0,144,19,1175,58.75
Partnered,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,61,Postgraduate,1,0,498,28,1305,45.0
Partnered,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,47,Postgraduate,1,0,126,8,46,5.111111111111111
Partnered,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,61,Graduate,2,0,474,4,25,5.0
Divorced,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,73,Graduate,0,0,255,5,46,7.666666666666667
Partnered,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,77,Postgraduate,1,1,660,26,874,32.370370370370374
Partnered,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,41,Undergraduate,1,0,697,10,100,9.090909090909092
Widow,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,79,Postgraduate,1,1,476,25,930,35.76923076923077
Partnered,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,71,Graduate,1,0,215,23,868,36.166666666666664
Partnered,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,50,Graduate,1,0,229,9,45,4.5
Partnered,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,51,Graduate,1,0,426,29,1260,42.0
Partnered,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,0,42,Graduate,1,1,274,12,414,31.846153846153847
Partnered,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,76,Graduate,1,0,206,15,392,24.5
Partnered,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,49,Graduate,2,0,633,29,1109,36.96666666666667
Single,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,75,Graduate,1,0,393,22,639,27.782608695652176
Partnered,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,42,Graduate,1,0,458,6,79,11.285714285714286
Partnered,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,0,44,Graduate,0,1,506,24,1665,66.6
Single,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,35,Graduate,0,0,423,18,692,36.421052631578945
Single,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,56,Graduate,3,0,642,29,1392,46.4
Partnered,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,45,Graduate,1,0,212,7,44,5.5
Partnered,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,47,Postgraduate,1,0,210,6,50,7.142857142857143
Partnered,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,55,Graduate,1,0,656,21,467,21.227272727272727
Single,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,56,Graduate,1,0,211,12,223,17.153846153846153
Partnered,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,67,Graduate,1,0,20,9,158,15.8
Partnered,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,53,Graduate,0,2,291,28,1211,41.758620689655174
Single,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,1,56,Graduate,1,0,681,14,1575,105.0
Partnered,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,79,Undergraduate,0,0,184,22,1208,52.52173913043478
Partnered,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,75,Graduate,2,0,477,5,43,7.166666666666667
Single,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,51,Graduate,2,1,280,21,527,23.954545454545453
Widow,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,67,Graduate,1,0,7,15,932,58.25
Single,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,71,Postgraduate,2,0,27,8,71,7.888888888888889
Partnered,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,73,Graduate,2,0,3,5,54,9.0
Single,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,61,Graduate,0,0,467,7,129,16.125
Divorced,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,53,Graduate,1,0,631,27,1615,57.67857142857143
Divorced,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,50,Postgraduate,1,0,343,26,1034,38.2962962962963
Partnered,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,76,Graduate,1,0,540,25,1088,41.84615384615385
Partnered,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,57,Graduate,1,0,184,10,137,12.454545454545455
Partnered,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,44,Postgraduate,0,0,247,17,1244,69.11111111111111
Partnered,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,48,Graduate,2,0,533,7,41,5.125
Partnered,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,52,Graduate,1,0,686,32,1174,35.57575757575758
Widow,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,75,Graduate,1,0,539,15,993,62.0625
Partnered,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,78,Graduate,0,0,296,7,100,12.5
Partnered,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,74,Postgraduate,1,0,608,17,1680,93.33333333333333
Partnered,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,42,Graduate,1,0,85,9,98,9.8
Partnered,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,47,Graduate,1,0,253,5,48,8.0
Partnered,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,77,Graduate,1,0,328,19,519,25.95
Partnered,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,70,Graduate,1,0,186,20,715,34.04761904761905
Partnered,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,57,Graduate,1,0,287,5,37,6.166666666666667
Single,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,1,39,Postgraduate,0,0,535,20,653,31.095238095238095
Partnered,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,43,Graduate,0,0,357,21,1455,66.13636363636364
Divorced,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,1,56,Graduate,1,0,142,19,602,30.1
Partnered,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,49,Postgraduate,1,0,359,5,26,4.333333333333333
Widow,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,66,Undergraduate,0,0,94,7,102,12.75
Partnered,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,53,Graduate,1,0,672,9,176,17.6
Partnered,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,66,Graduate,1,0,599,17,433,24.055555555555557
Partnered,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,38,Graduate,0,0,532,30,1366,44.064516129032256
Partnered,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,57,Graduate,1,0,498,27,1001,35.75
Partnered,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,34,Undergraduate,0,0,561,18,961,50.578947368421055
Partnered,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,67,Graduate,1,1,90,23,1518,63.25
Single,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,46,Graduate,1,0,268,8,56,6.222222222222222
Partnered,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,55,Postgraduate,1,0,235,4,22,4.4
Divorced,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,1,52,Postgraduate,2,0,302,21,400,18.181818181818183
Partnered,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,57,Undergraduate,0,0,251,4,26,5.2
Partnered,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,50,Graduate,1,0,58,13,350,25.0
Partnered,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,77,Postgraduate,1,1,660,26,874,32.370370370370374
Partnered,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,76,Postgraduate,2,0,404,5,40,6.666666666666667
Partnered,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,51,Graduate,0,0,272,19,1367,68.35
Single,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,70,Graduate,2,0,397,15,264,16.5
Partnered,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,1,50,Postgraduate,1,2,638,20,2053,97.76190476190476
Partnered,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,51,Graduate,1,2,577,10,1376,125.0909090909091
Partnered,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,50,Postgraduate,2,0,101,5,45,7.5
Partnered,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,77,Postgraduate,1,0,38,27,976,34.857142857142854
Partnered,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,1,42,Undergraduate,1,0,650,6,51,7.285714285714286
Partnered,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,52,Postgraduate,1,2,130,20,1264,60.19047619047619
Partnered,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,54,Undergraduate,0,0,486,7,75,9.375
Partnered,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,40,Undergraduate,1,0,608,7,57,7.125
Partnered,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,64,Postgraduate,1,0,384,8,140,15.555555555555555
Divorced,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,1,56,Graduate,1,1,561,19,497,24.85
Partnered,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,0,77,Postgraduate,1,0,386,13,266,19.0
Single,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,1,65,Graduate,0,1,650,21,2006,91.18181818181819
Widow,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,0,71,Graduate,2,0,392,23,615,25.625
Partnered,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,0,45,Postgraduate,0,1,555,24,1021,40.84
Partnered,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,0,73,Graduate,2,0,44,6,22,3.142857142857143
Partnered,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,0,52,Postgraduate,1,0,240,7,133,16.625
Partnered,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,0,72,Postgraduate,1,0,340,19,437,21.85
Partnered,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,0,57,Postgraduate,1,0,207,26,1013,37.51851851851852
Partnered,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,0,45,Undergraduate,1,0,307,7,57,7.125
Partnered,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,0,74,Postgraduate,1,0,159,27,1038,37.07142857142857
Single,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,0,64,Postgraduate,0,0,445,22,1573,68.3913043478261
Divorced,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,0,55,Graduate,1,0,619,4,28,5.6
Partnered,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,0,50,Postgraduate,1,0,655,9,123,12.3
Partnered,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,0,50,Undergraduate,2,0,323,4,13,2.6
Partnered,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,0,46,Graduate,1,0,668,10,132,12.0
Partnered,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,0,70,Undergraduate,1,0,695,23,732,30.5
Partnered,50116.0,68,54,0,10,0,0,2,2,1,0,4,5,0,69,Graduate,2,1,9,7,66,8.25
Partnered,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,54,Graduate,0,3,268,24,1631,65.24
Partnered,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,60,Graduate,1,0,331,18,608,32.0
Partnered,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,1,40,Postgraduate,0,1,456,18,1822,95.89473684210526
Partnered,65220.0,3,890,63,292,0,25,12,4,8,4,7,6,1,61,Postgraduate,0,0,664,23,1282,53.416666666666664
Partnered,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,0,52,Graduate,3,0,238,4,8,1.6
Divorced,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,50,Graduate,1,0,433,5,43,7.166666666666667
Single,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,1,50,Postgraduate,0,1,475,20,1931,91.95238095238095
Partnered,156924.0,85,2,1,2,1,1,1,0,0,0,0,0,0,77,Postgraduate,0,0,304,0,8,8.0
Partnered,16005.0,69,1,3,2,20,30,47,3,2,1,2,8,0,46,Undergraduate,1,0,684,8,103,11.444444444444445
Partnered,58692.0,21,301,11,61,4,7,11,1,8,2,4,7,0,61,Graduate,1,0,84,15,395,24.6875
Widow,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,0,57,Graduate,2,1,270,15,258,16.125
Single,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,56,Graduate,1,0,49,5,25,4.166666666666667
Divorced,62637.0,76,104,12,48,4,12,5,1,2,2,5,2,0,72,Postgraduate,1,0,120,10,185,16.818181818181817
Divorced,29435.0,11,70,3,37,4,2,64,4,3,2,2,9,1,60,Postgraduate,2,0,692,11,180,15.0
Divorced,19346.0,26,2,0,9,3,6,2,1,1,0,3,8,0,52,Graduate,1,0,150,5,22,3.6666666666666665
Partnered,35788.0,34,23,2,11,3,1,4,2,2,0,3,6,0,55,Graduate,2,0,157,7,44,5.5
Divorced,36997.0,72,43,4,12,8,0,27,5,2,1,4,5,0,58,Graduate,2,0,513,12,94,7.230769230769231
Partnered,23539.0,13,4,24,11,16,1,25,1,2,0,4,6,0,69,Graduate,0,0,121,7,81,10.125
Single,65333.0,58,654,7,92,0,15,30,7,9,4,8,6,0,53,Graduate,1,2,163,28,798,27.517241379310345
Single,78499.0,12,912,72,170,47,36,97,1,11,3,4,4,1,69,Graduate,0,1,218,19,1334,66.7
Partnered,29732.0,23,25,0,8,0,1,4,1,2,0,2,9,0,55,Postgraduate,1,0,96,5,38,6.333333333333333
Partnered,41275.0,33,24,4,22,0,2,9,4,3,1,3,5,0,66,Postgraduate,3,0,97,11,61,5.083333333333333
Partnered,63516.0,30,141,11,114,15,14,5,4,4,1,7,5,0,53,Postgraduate,2,0,358,16,300,17.647058823529413
Partnered,42769.0,15,71,0,13,3,1,0,2,1,1,4,4,0,64,Postgraduate,1,0,260,8,88,9.777777777777779
Partnered,49572.0,25,35,1,16,0,1,1,2,2,0,3,7,0,68,Postgraduate,2,0,196,7,54,6.75
Partnered,69209.0,4,496,32,849,229,48,128,2,5,3,6,4,0,54,Graduate,0,1,650,16,1782,104.82352941176471
Partnered,17148.0,80,9,9,11,13,10,16,4,3,1,3,8,0,50,Graduate,1,0,152,11,68,5.666666666666667
Widow,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,0,57,Graduate,2,1,270,15,258,16.125
Partnered,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,0,50,Postgraduate,1,0,367,5,31,5.166666666666667
Partnered,32146.0,16,26,3,23,4,7,3,2,2,0,4,6,0,43,Undergraduate,1,0,48,8,66,7.333333333333333
Divorced,41713.0,57,77,8,44,10,10,25,5,3,1,4,6,0,62,Undergraduate,2,0,61,13,174,12.428571428571429
Partnered,34176.0,9,11,2,7,4,2,2,1,1,0,3,3,0,51,Postgraduate,1,0,158,5,28,4.666666666666667
